planting_date,CropCAF,cultivar_name,planting_depth,planting_material_weight,Drill,drill_opener_type,drill_opener_configuration,drill_row_description,drill_fertilization_configuration,ExpUnitId_AgCROS,TreatmentId,Crop_AgCROS,PlantDensity_AgCROS,PlantingDepth_AgCROS,PlantingMethod_AgCROS,RowWidth_AgCROS
2014-11-01,WW,Amber,,,Horsch with Anderson openers,hoe type (Anderson),paired row,"4"" paired rows on 12"" centers","4"" depth, 12"" centers; hoe type (Anderson) openers",396,A3,Triticum aestivum (Winter Wheat),,,Twin Row,10.16
2008-05-05,SW,Hank,1.0,100.0,Great Plains 1510 CPH,double disc,uniform,"10"" rows","3"" depth, 10"" centers; turbo coulter",396,A3,Triticum aestivum (Spring Wheat),112.085,2.54,Row,25.4
2002-04-15,SW,Hank,1.0,120.0,Great Plains 1510 CPH,double disc,uniform,"10"" rows","3"" depth, 10"" centers; turbo coulter",396,A3,Triticum aestivum (Spring Wheat),134.50199999999998,2.54,Row,25.4
2004-04-08,SC,Dekalb 223,0.0,8.0,Valmar Broadcast spreader,broadcast,,broadcast,none,396,A3,Brassica napus (Spring Canola),8.9668,0.0,Broadcast,0.0
2013-04-03,SW,Louise,1.0,120.0,Horsch with Anderson openers,hoe type (Anderson),paired row,"4"" paired rows on 12"" centers","4"" depth, 12"" centers; hoe type (Anderson) openers",396,A3,Triticum aestivum (Spring Wheat),134.50199999999998,2.54,Twin Row,10.16
2014-11-01,WW,Amber,,,Horsch with Anderson openers,hoe type (Anderson),paired row,"4"" paired rows on 12"" centers","4"" depth, 12"" centers; hoe type (Anderson) openers",397,A4,Triticum aestivum (Winter Wheat),,,Twin Row,10.16
2011-05-14,GB,Sierra,1.5,160.0,Horsch with Anderson openers,hoe type (Anderson),paired row,"4"" paired rows on 12"" centers","4"" depth, 12"" centers; hoe type (Anderson) openers",397,A4,Cicer arietinum (Garbonzo Beans),179.33599999999998,3.81,Twin Row,10.16
1999-05-15,SW,Wawawai,1.0,,Great Plains 1510 CPH,double disc,uniform,"10"" rows","3"" depth, 10"" centers; turbo coulter",397,A4,Triticum aestivum (Spring Wheat),,2.54,Row,25.4
2011-10-15,WW,Cara,,,Horsch with Anderson openers,hoe type (Anderson),paired row,"4"" paired rows on 12"" centers","4"" depth, 12"" centers; hoe type (Anderson) openers",397,A4,Triticum aestivum (Winter Wheat),,,Twin Row,10.16
2005-03-26,SW,Hank,1.0,100.0,Great Plains 1510 CPH,double disc,uniform,"10"" rows","3"" depth, 10"" centers; turbo coulter",397,A4,Triticum aestivum (Spring Wheat),112.085,2.54,Row,25.4
2004-04-12,SC,Dekalb 223,0.5,6.0,Great Plains 1510 CPH,double disc,uniform,"10"" rows","3"" depth, 10"" centers; turbo coulter",397,A4,Brassica napus (Spring Canola),6.725099999999999,1.27,Row,25.4
2007-08-22,WC,DKW13-86,1.0,6.5,Great Plains 1510 CPH,double disc,uniform,"10"" rows","3"" depth, 10"" centers; turbo coulter",397,A4,Brassica napus (Winter Canola),7.285525,2.54,Row,25.4
2000-04-15,SB,Baronesse,0.5,,Great Plains 1510 CPH,double disc,uniform,"10"" rows","3"" depth, 10"" centers; turbo coulter",397,A4,Hordeum vulgare (Spring Barley),,1.27,Row,25.4
2002-04-15,SW,Hank,1.0,120.0,Great Plains 1510 CPH,double disc,uniform,"10"" rows","3"" depth, 10"" centers; turbo coulter",397,A4,Triticum aestivum (Spring Wheat),134.50199999999998,2.54,Row,25.4
2008-10-17,WW,Eddy,1.0,84.0,Horsch with Anderson openers,hoe type (Anderson),paired row,"4"" paired rows on 12"" centers","4"" depth, 12"" centers; hoe type (Anderson) openers",397,A4,Triticum aestivum (Winter Wheat),94.1514,2.54,Twin Row,10.16
2010-04-05,SW,Louise,1.0,80.0,Horsch with Anderson openers,hoe type (Anderson),paired row,"4"" paired rows on 12"" centers","4"" depth, 12"" centers; hoe type (Anderson) openers",397,A4,Triticum aestivum (Spring Wheat),89.66799999999999,2.54,Twin Row,10.16
2001-03-26,SC,Ryder,0.25,8.0,Great Plains 1510 CPH,double disc,uniform,"10"" rows","3"" depth, 10"" centers; turbo coulter",397,A4,Brassica napus (Spring Canola),8.9668,0.635,Row,25.4
2013-04-03,SW,Louise,1.0,120.0,Horsch with Anderson openers,hoe type (Anderson),paired row,"4"" paired rows on 12"" centers","4"" depth, 12"" centers; hoe type (Anderson) openers",397,A4,Triticum aestivum (Spring Wheat),134.50199999999998,2.54,Twin Row,10.16
2008-05-05,SC,Hyola 357,0.25,6.0,Great Plains 1510 CPH,double disc,uniform,"10"" rows","3"" depth, 10"" centers; turbo coulter",397,A4,Brassica napus (Spring Canola),6.725099999999999,0.635,Row,25.4
2006-11-01,CF,(none),,,Great Plains 1510 CPH,double disc,uniform,"10"" rows","3"" depth, 10"" centers; turbo coulter",397,A4,Fallow,,,Row,25.4
2002-10-18,WW,Falcon,1.0,80.0,Great Plains 1510 CPH,double disc,uniform,"10"" rows","3"" depth, 10"" centers; turbo coulter",397,A4,Triticum aestivum (Winter Wheat),89.66799999999999,2.54,Row,25.4
2005-10-21,WW,Falcon,1.0,80.0,Great Plains 1510 CPH,double disc,uniform,"10"" rows","3"" depth, 10"" centers; turbo coulter",397,A4,Triticum aestivum (Winter Wheat),89.66799999999999,2.54,Row,25.4
2014-05-07,GB,(pending 05),,,Horsch with Anderson openers,hoe type (Anderson),paired row,"4"" paired rows on 12"" centers","4"" depth, 12"" centers; hoe type (Anderson) openers",397,A4,Cicer arietinum (Garbonzo Beans),,,Twin Row,10.16
2014-05-07,GB,(pending 05),,,Horsch with Anderson openers,hoe type (Anderson),paired row,"4"" paired rows on 12"" centers","4"" depth, 12"" centers; hoe type (Anderson) openers",398,A4,Cicer arietinum (Garbonzo Beans),,,Twin Row,10.16
2010-04-05,SW,Louise,1.0,80.0,Horsch with Anderson openers,hoe type (Anderson),paired row,"4"" paired rows on 12"" centers","4"" depth, 12"" centers; hoe type (Anderson) openers",398,A4,Triticum aestivum (Spring Wheat),89.66799999999999,2.54,Twin Row,10.16
2006-11-01,CF,(none),,,Great Plains 1510 CPH,double disc,uniform,"10"" rows","3"" depth, 10"" centers; turbo coulter",398,A4,Fallow,,,Row,25.4
2002-10-18,WW,Falcon,1.0,80.0,Great Plains 1510 CPH,double disc,uniform,"10"" rows","3"" depth, 10"" centers; turbo coulter",398,A4,Triticum aestivum (Winter Wheat),89.66799999999999,2.54,Row,25.4
2008-10-17,WW,Eddy,1.0,84.0,Horsch with Anderson openers,hoe type (Anderson),paired row,"4"" paired rows on 12"" centers","4"" depth, 12"" centers; hoe type (Anderson) openers",398,A4,Triticum aestivum (Winter Wheat),94.1514,2.54,Twin Row,10.16
1999-05-15,SW,Wawawai,1.0,,Great Plains 1510 CPH,double disc,uniform,"10"" rows","3"" depth, 10"" centers; turbo coulter",398,A4,Triticum aestivum (Spring Wheat),,2.54,Row,25.4
2002-04-15,SW,Hank,1.0,120.0,Great Plains 1510 CPH,double disc,uniform,"10"" rows","3"" depth, 10"" centers; turbo coulter",398,A4,Triticum aestivum (Spring Wheat),134.50199999999998,2.54,Row,25.4
2000-04-15,SB,Baronesse,0.5,,Great Plains 1510 CPH,double disc,uniform,"10"" rows","3"" depth, 10"" centers; turbo coulter",398,A4,Hordeum vulgare (Spring Barley),,1.27,Row,25.4
2005-10-21,WW,Falcon,1.0,80.0,Great Plains 1510 CPH,double disc,uniform,"10"" rows","3"" depth, 10"" centers; turbo coulter",398,A4,Triticum aestivum (Winter Wheat),89.66799999999999,2.54,Row,25.4
2007-08-22,WC,DKW13-86,1.0,6.5,Great Plains 1510 CPH,double disc,uniform,"10"" rows","3"" depth, 10"" centers; turbo coulter",398,A4,Brassica napus (Winter Canola),7.285525,2.54,Row,25.4
2004-04-12,SC,Dekalb 223,0.5,6.0,Great Plains 1510 CPH,double disc,uniform,"10"" rows","3"" depth, 10"" centers; turbo coulter",398,A4,Brassica napus (Spring Canola),6.725099999999999,1.27,Row,25.4
2014-11-01,WW,Amber,,,Horsch with Anderson openers,hoe type (Anderson),paired row,"4"" paired rows on 12"" centers","4"" depth, 12"" centers; hoe type (Anderson) openers",398,A4,Triticum aestivum (Winter Wheat),,,Twin Row,10.16
2011-05-14,GB,Sierra,1.5,160.0,Horsch with Anderson openers,hoe type (Anderson),paired row,"4"" paired rows on 12"" centers","4"" depth, 12"" centers; hoe type (Anderson) openers",398,A4,Cicer arietinum (Garbonzo Beans),179.33599999999998,3.81,Twin Row,10.16
2013-04-03,SW,Louise,1.0,120.0,Horsch with Anderson openers,hoe type (Anderson),paired row,"4"" paired rows on 12"" centers","4"" depth, 12"" centers; hoe type (Anderson) openers",398,A4,Triticum aestivum (Spring Wheat),134.50199999999998,2.54,Twin Row,10.16
2008-05-05,SC,Hyola 357,0.25,6.0,Great Plains 1510 CPH,double disc,uniform,"10"" rows","3"" depth, 10"" centers; turbo coulter",398,A4,Brassica napus (Spring Canola),6.725099999999999,0.635,Row,25.4
2011-10-15,WW,Cara,,,Horsch with Anderson openers,hoe type (Anderson),paired row,"4"" paired rows on 12"" centers","4"" depth, 12"" centers; hoe type (Anderson) openers",398,A4,Triticum aestivum (Winter Wheat),,,Twin Row,10.16
2005-03-26,SW,Hank,1.0,100.0,Great Plains 1510 CPH,double disc,uniform,"10"" rows","3"" depth, 10"" centers; turbo coulter",398,A4,Triticum aestivum (Spring Wheat),112.085,2.54,Row,25.4
2001-03-26,SC,Ryder,0.25,8.0,Great Plains 1510 CPH,double disc,uniform,"10"" rows","3"" depth, 10"" centers; turbo coulter",398,A4,Brassica napus (Spring Canola),8.9668,0.635,Row,25.4
2011-10-15,WW,Cara,,,Horsch with Anderson openers,hoe type (Anderson),paired row,"4"" paired rows on 12"" centers","4"" depth, 12"" centers; hoe type (Anderson) openers",399,A6,Triticum aestivum (Winter Wheat),,,Twin Row,10.16
2008-05-05,SW,Hank,1.0,100.0,Great Plains 1510 CPH,double disc,uniform,"10"" rows","3"" depth, 10"" centers; turbo coulter",399,A6,Triticum aestivum (Spring Wheat),112.085,2.54,Row,25.4
2001-03-26,SB,Baronesse,0.5,,Great Plains 1510 CPH,double disc,uniform,"10"" rows","3"" depth, 10"" centers; turbo coulter",399,A6,Hordeum vulgare (Spring Barley),,1.27,Row,25.4
2005-03-26,SW,Hank,1.0,100.0,Great Plains 1510 CPH,double disc,uniform,"10"" rows","3"" depth, 10"" centers; turbo coulter",399,A6,Triticum aestivum (Spring Wheat),112.085,2.54,Row,25.4
2011-05-05,SW,Louise,1.0,90.0,Horsch with Anderson openers,hoe type (Anderson),paired row,"4"" paired rows on 12"" centers","4"" depth, 12"" centers; hoe type (Anderson) openers",399,A6,Triticum aestivum (Spring Wheat),100.8765,2.54,Twin Row,10.16
2000-04-15,SB,Baronesse,0.5,,Great Plains 1510 CPH,double disc,uniform,"10"" rows","3"" depth, 10"" centers; turbo coulter",399,A6,Hordeum vulgare (Spring Barley),,1.27,Row,25.4
2002-10-18,WW,Falcon,1.0,80.0,Great Plains 1510 CPH,double disc,uniform,"10"" rows","3"" depth, 10"" centers; turbo coulter",399,A6,Triticum aestivum (Winter Wheat),89.66799999999999,2.54,Row,25.4
2005-10-21,WW,Falcon,1.0,80.0,Great Plains 1510 CPH,double disc,uniform,"10"" rows","3"" depth, 10"" centers; turbo coulter",399,A6,Triticum aestivum (Winter Wheat),89.66799999999999,2.54,Row,25.4
2008-10-17,WW,Eddy,1.0,84.0,Horsch with Anderson openers,hoe type (Anderson),paired row,"4"" paired rows on 12"" centers","4"" depth, 12"" centers; hoe type (Anderson) openers",399,A6,Triticum aestivum (Winter Wheat),94.1514,2.54,Twin Row,10.16
2013-04-11,SB,Champion,1.0,100.0,Horsch with Anderson openers,hoe type (Anderson),paired row,"4"" paired rows on 12"" centers","4"" depth, 12"" centers; hoe type (Anderson) openers",399,A6,Hordeum vulgare (Spring Barley),112.085,2.54,Twin Row,10.16
2007-04-20,SB,Baronesse,1.0,100.0,Great Plains 1510 CPH,double disc,uniform,"10"" rows","3"" depth, 10"" centers; turbo coulter",399,A6,Hordeum vulgare (Spring Barley),112.085,2.54,Row,25.4
2010-04-09,SB,Baronesse,1.0,100.0,Horsch with Anderson openers,hoe type (Anderson),paired row,"4"" paired rows on 12"" centers","4"" depth, 12"" centers; hoe type (Anderson) openers",399,A6,Hordeum vulgare (Spring Barley),112.085,2.54,Twin Row,10.16
2004-04-09,SB,Baronesse,1.0,100.0,Great Plains 1510 CPH,double disc,uniform,"10"" rows","3"" depth, 10"" centers; turbo coulter",399,A6,Hordeum vulgare (Spring Barley),112.085,2.54,Row,25.4
2014-04-14,SW,(pending 04),,,Horsch with Anderson openers,hoe type (Anderson),paired row,"4"" paired rows on 12"" centers","4"" depth, 12"" centers; hoe type (Anderson) openers",399,A6,Triticum aestivum (Spring Wheat),,,Twin Row,10.16
2002-04-15,SW,Hank,1.0,120.0,Great Plains 1510 CPH,double disc,uniform,"10"" rows","3"" depth, 10"" centers; turbo coulter",399,A6,Triticum aestivum (Spring Wheat),134.50199999999998,2.54,Row,25.4
2014-11-01,WW,Amber,,,Horsch with Anderson openers,hoe type (Anderson),paired row,"4"" paired rows on 12"" centers","4"" depth, 12"" centers; hoe type (Anderson) openers",399,A6,Triticum aestivum (Winter Wheat),,,Twin Row,10.16
1999-05-15,SW,Wawawai,1.0,,Great Plains 1510 CPH,double disc,uniform,"10"" rows","3"" depth, 10"" centers; turbo coulter",399,A6,Triticum aestivum (Spring Wheat),,2.54,Row,25.4
2008-10-17,WW,Eddy,1.0,84.0,Horsch with Anderson openers,hoe type (Anderson),paired row,"4"" paired rows on 12"" centers","4"" depth, 12"" centers; hoe type (Anderson) openers",400,A6,Triticum aestivum (Winter Wheat),94.1514,2.54,Twin Row,10.16
2014-04-14,SW,(pending 04),,,Horsch with Anderson openers,hoe type (Anderson),paired row,"4"" paired rows on 12"" centers","4"" depth, 12"" centers; hoe type (Anderson) openers",400,A6,Triticum aestivum (Spring Wheat),,,Twin Row,10.16
2013-04-11,SB,Champion,1.0,100.0,Horsch with Anderson openers,hoe type (Anderson),paired row,"4"" paired rows on 12"" centers","4"" depth, 12"" centers; hoe type (Anderson) openers",400,A6,Hordeum vulgare (Spring Barley),112.085,2.54,Twin Row,10.16
2005-10-21,WW,Falcon,1.0,80.0,Great Plains 1510 CPH,double disc,uniform,"10"" rows","3"" depth, 10"" centers; turbo coulter",400,A6,Triticum aestivum (Winter Wheat),89.66799999999999,2.54,Row,25.4
2000-04-15,SB,Baronesse,0.5,,Great Plains 1510 CPH,double disc,uniform,"10"" rows","3"" depth, 10"" centers; turbo coulter",400,A6,Hordeum vulgare (Spring Barley),,1.27,Row,25.4
2014-11-01,WW,Amber,,,Horsch with Anderson openers,hoe type (Anderson),paired row,"4"" paired rows on 12"" centers","4"" depth, 12"" centers; hoe type (Anderson) openers",400,A6,Triticum aestivum (Winter Wheat),,,Twin Row,10.16
2005-03-26,SW,Hank,1.0,100.0,Great Plains 1510 CPH,double disc,uniform,"10"" rows","3"" depth, 10"" centers; turbo coulter",400,A6,Triticum aestivum (Spring Wheat),112.085,2.54,Row,25.4
2001-03-26,SB,Baronesse,0.5,,Great Plains 1510 CPH,double disc,uniform,"10"" rows","3"" depth, 10"" centers; turbo coulter",400,A6,Hordeum vulgare (Spring Barley),,1.27,Row,25.4
2010-04-09,SB,Baronesse,1.0,100.0,Horsch with Anderson openers,hoe type (Anderson),paired row,"4"" paired rows on 12"" centers","4"" depth, 12"" centers; hoe type (Anderson) openers",400,A6,Hordeum vulgare (Spring Barley),112.085,2.54,Twin Row,10.16
2011-10-15,WW,Cara,,,Horsch with Anderson openers,hoe type (Anderson),paired row,"4"" paired rows on 12"" centers","4"" depth, 12"" centers; hoe type (Anderson) openers",400,A6,Triticum aestivum (Winter Wheat),,,Twin Row,10.16
2002-04-15,SW,Hank,1.0,120.0,Great Plains 1510 CPH,double disc,uniform,"10"" rows","3"" depth, 10"" centers; turbo coulter",400,A6,Triticum aestivum (Spring Wheat),134.50199999999998,2.54,Row,25.4
2008-05-05,SW,Hank,1.0,100.0,Great Plains 1510 CPH,double disc,uniform,"10"" rows","3"" depth, 10"" centers; turbo coulter",400,A6,Triticum aestivum (Spring Wheat),112.085,2.54,Row,25.4
2007-04-20,SB,Baronesse,1.0,100.0,Great Plains 1510 CPH,double disc,uniform,"10"" rows","3"" depth, 10"" centers; turbo coulter",400,A6,Hordeum vulgare (Spring Barley),112.085,2.54,Row,25.4
1999-05-15,SW,Wawawai,1.0,,Great Plains 1510 CPH,double disc,uniform,"10"" rows","3"" depth, 10"" centers; turbo coulter",400,A6,Triticum aestivum (Spring Wheat),,2.54,Row,25.4
2004-04-09,SB,Baronesse,1.0,100.0,Great Plains 1510 CPH,double disc,uniform,"10"" rows","3"" depth, 10"" centers; turbo coulter",400,A6,Hordeum vulgare (Spring Barley),112.085,2.54,Row,25.4
2011-05-05,SW,Louise,1.0,90.0,Horsch with Anderson openers,hoe type (Anderson),paired row,"4"" paired rows on 12"" centers","4"" depth, 12"" centers; hoe type (Anderson) openers",400,A6,Triticum aestivum (Spring Wheat),100.8765,2.54,Twin Row,10.16
2002-10-18,WW,Falcon,1.0,80.0,Great Plains 1510 CPH,double disc,uniform,"10"" rows","3"" depth, 10"" centers; turbo coulter",400,A6,Triticum aestivum (Winter Wheat),89.66799999999999,2.54,Row,25.4
2006-05-01,SC,Hyola 357,0.25,6.0,Great Plains 1510 CPH,double disc,uniform,"10"" rows","3"" depth, 10"" centers; turbo coulter",401,B1,Brassica napus (Spring Canola),6.725099999999999,0.635,Row,25.4
1999-05-15,SW,Wawawai,1.0,,Great Plains 1510 CPH,double disc,uniform,"10"" rows","3"" depth, 10"" centers; turbo coulter",401,B1,Triticum aestivum (Spring Wheat),,2.54,Row,25.4
2012-04-13,SW,(pending 01),,,Horsch with Anderson openers,hoe type (Anderson),paired row,"4"" paired rows on 12"" centers","4"" depth, 12"" centers; hoe type (Anderson) openers",401,B1,Triticum aestivum (Spring Wheat),,,Twin Row,10.16
2015-04-19,SC,HyCLASS 930,,,Horsch with Anderson openers,hoe type (Anderson),paired row,"4"" paired rows on 12"" centers","4"" depth, 12"" centers; hoe type (Anderson) openers",401,B1,Brassica napus (Spring Canola),,,Twin Row,10.16
2007-04-13,SW,Hank,1.0,100.0,Great Plains 1510 CPH,double disc,uniform,"10"" rows","3"" depth, 10"" centers; turbo coulter",401,B1,Triticum aestivum (Spring Wheat),112.085,2.54,Row,25.4
2013-04-03,GB,Sierra,1.5,150.0,Horsch with Anderson openers,hoe type (Anderson),paired row,"4"" paired rows on 12"" centers","4"" depth, 12"" centers; hoe type (Anderson) openers",401,B1,Cicer arietinum (Garbonzo Beans),168.1275,3.81,Twin Row,10.16
2003-04-22,SC,Hyola 357,0.5,8.0,Great Plains 1510 CPH,double disc,uniform,"10"" rows","3"" depth, 10"" centers; turbo coulter",401,B1,Brassica napus (Spring Canola),8.9668,1.27,Row,25.4
2010-10-13,WW,Chukar,1.0,82.0,Horsch with Anderson openers,hoe type (Anderson),paired row,"4"" paired rows on 12"" centers","4"" depth, 12"" centers; hoe type (Anderson) openers",401,B1,Triticum aestivum (Winter Wheat),91.90969999999999,2.54,Twin Row,10.16
2007-10-24,WW,Eddy,1.0,100.0,Great Plains 1510 CPH,double disc,uniform,"10"" rows","3"" depth, 10"" centers; turbo coulter",401,B1,Triticum aestivum (Winter Wheat),112.085,2.54,Row,25.4
2000-04-15,SB,Baronesse,0.5,,Great Plains 1510 CPH,double disc,uniform,"10"" rows","3"" depth, 10"" centers; turbo coulter",401,B1,Hordeum vulgare (Spring Barley),,1.27,Row,25.4
2004-10-25,WW,Falcon,1.0,80.0,Great Plains 1510 CPH,double disc,uniform,"10"" rows","3"" depth, 10"" centers; turbo coulter",401,B1,Triticum aestivum (Winter Wheat),89.66799999999999,2.54,Row,25.4
2010-05-07,GB,Sierra,1.5,140.0,Horsch with Anderson openers,hoe type (Anderson),paired row,"4"" paired rows on 12"" centers","4"" depth, 12"" centers; hoe type (Anderson) openers",401,B1,Cicer arietinum (Garbonzo Beans),156.91899999999998,3.81,Twin Row,10.16
2009-05-12,SC,Hyola 357,0.25,6.0,Great Plains 1510 CPH,double disc,uniform,"10"" rows","3"" depth, 10"" centers; turbo coulter",401,B1,Brassica napus (Spring Canola),6.725099999999999,0.635,Row,25.4
2004-04-03,SW,Hank,1.0,120.0,Great Plains 1510 CPH,double disc,uniform,"10"" rows","3"" depth, 10"" centers; turbo coulter",401,B1,Triticum aestivum (Spring Wheat),134.50199999999998,2.54,Row,25.4
2001-03-24,SW,Hank,0.5,100.0,Great Plains 1510 CPH,double disc,uniform,"10"" rows","3"" depth, 10"" centers; turbo coulter",401,B1,Triticum aestivum (Spring Wheat),112.085,1.27,Row,25.4
2013-10-09,WW,AP700 Clearfeild,,,Horsch with Anderson openers,hoe type (Anderson),paired row,"4"" paired rows on 12"" centers","4"" depth, 12"" centers; hoe type (Anderson) openers",401,B1,Triticum aestivum (Winter Wheat),,,Twin Row,10.16
2001-10-23,WW,Falcon,1.0,100.0,Great Plains 1510 CPH,double disc,uniform,"10"" rows","3"" depth, 10"" centers; turbo coulter",401,B1,Triticum aestivum (Winter Wheat),112.085,2.54,Row,25.4
2000-04-15,SB,Baronesse,0.5,,Great Plains 1510 CPH,double disc,uniform,"10"" rows","3"" depth, 10"" centers; turbo coulter",402,B2,Hordeum vulgare (Spring Barley),,1.27,Row,25.4
2002-10-10,WP,Nutrigreen,1.5,120.0,Great Plains 1510 CPH,double disc,uniform,"10"" rows","3"" depth, 10"" centers; turbo coulter",402,B2,Pisum sativum (Winter Pea),134.50199999999998,3.81,Row,25.4
2010-05-07,GB,Sierra,1.5,140.0,Horsch with Anderson openers,hoe type (Anderson),paired row,"4"" paired rows on 12"" centers","4"" depth, 12"" centers; hoe type (Anderson) openers",402,B2,Cicer arietinum (Garbonzo Beans),156.91899999999998,3.81,Twin Row,10.16
2010-10-13,WW,Chukar,1.0,82.0,Horsch with Anderson openers,hoe type (Anderson),paired row,"4"" paired rows on 12"" centers","4"" depth, 12"" centers; hoe type (Anderson) openers",402,B2,Triticum aestivum (Winter Wheat),91.90969999999999,2.54,Twin Row,10.16
